platform/api/scripts/migrate-aliases-to-graph.ts	ontology	both	SubDomain	56:+ 'SELECT ?sd ?label WHERE { GRAPH <urn:chorus:ontology> { '
platform/api/src/discover-tests.ts	both	both	Test,TestCoverage	148:+ 'DELETE WHERE { GRAPH <urn:chorus:instances> { '
platform/api/src/index-all-sources-deps.ts	instances	both	Practice	36:GRAPH <urn:chorus:instances> {
platform/api/src/security-envelope.ts	ontology	read	?	6:*     securedBy + requiresScope in urn:chorus:ontology).
platform/api/src/security-surfaces-emit.ts	ontology	read	APISurface	32:GRAPH <urn:chorus:ontology> {
platform/api/src/seed-loom-decisions.ts	instances	both	Decision	23:const INSTANCES_GRAPH = 'urn:chorus:instances';
platform/api/src/server.ts	both	both	Page,Endpoint,CodeFile,SubDomain,CatalogDoc	1777:const query = `PREFIX chorus: <https://jeffbridwell.com/chorus#> SELECT ?filePat
platform/api/src/subdomain-resolver.ts	ontology	read	SubDomain	20:const bareCheck = `PREFIX chorus: <https://jeffbridwell.com/chorus#> ASK { GRAPH
platform/api/src/sparql/blast-radius.sparql	instances	read	?	4:GRAPH <urn:chorus:instances> {
platform/api/src/sparql/health.sparql	ontology	read	?	1:SELECT (COUNT(*) AS ?count) WHERE { GRAPH <urn:chorus:ontology> { ?s ?p ?o } }
platform/api/src/sparql/loom-decisions.sparql	instances	read	Decision	4:GRAPH <urn:chorus:instances> {
platform/api/src/sparql/loom-policies.sparql	ontology	read	Policy	4:GRAPH <urn:chorus:ontology> {
platform/api/src/sparql/loom-principles.sparql	instances	read	Principle	5:GRAPH <urn:chorus:instances> {
platform/api/src/sparql/machines.sparql	ontology	read	Machine	4:GRAPH <urn:chorus:ontology> {
platform/api/src/sparql/owners.sparql	both	read	?	7:# #4079: role labels live in urn:chorus:instances since #3838 (roles model),
platform/api/src/sparql/subdomain-detail.sparql	both	read	SubDomain	21:{ GRAPH <urn:chorus:instances> { <$URI> chorus:contains ?instance } }
platform/api/src/sparql/subdomains.sparql	ontology	read	SubDomain	4:GRAPH <urn:chorus:ontology> {
platform/api/src/sparql/migrations/2314-no-competing-broader.rq	instances	write	?	6:GRAPH <urn:chorus:instances> {
platform/api/src/sparql/migrations/2314-principle-hemenway-order.rq	instances	write	?	7:GRAPH <urn:chorus:instances> {
platform/api/src/sparql/migrations/2314-principle-ontology-to-instances.rq	both	write	Principle	16:GRAPH <urn:chorus:instances> {
platform/api/src/sparql/seeds/chorus-policies.rq	ontology	write	Policy	15:GRAPH <urn:chorus:ontology> {
platform/api/src/sparql/seeds/permaculture-principles.rq	ontology	write	Principle	6:GRAPH <urn:chorus:ontology> {
platform/api/src/lib/context-envelope.ts	ontology	read	?	17:export const ATHENA_GRAPH = 'urn:chorus:ontology';
platform/api/src/handlers/athena-enrichment-write.ts	instances	write	File,SubDomain	17:const INSTANCES_GRAPH = 'urn:chorus:instances';
platform/api/src/handlers/athena-model-relationships.ts	ontology	read	?	18:SELECT ?prop ?a ?b ?da ?db WHERE { GRAPH <urn:chorus:ontology> {
platform/api/src/handlers/athena-owner-write.ts	ontology	write	?	14:const ONTOLOGY_GRAPH = 'urn:chorus:ontology';
platform/api/src/handlers/athena-subdomain-code.ts	instances	read	?	67:const query = `PREFIX chorus: <https://jeffbridwell.com/chorus#> PREFIX rdfs: <h
platform/api/src/handlers/athena-subdomain-completeness.ts	both	read	Decision,SubDomain	75:return `PREFIX chorus: <https://jeffbridwell.com/chorus#> SELECT (COUNT(DISTINCT
platform/api/src/handlers/athena-subdomain-coverage.ts	instances	read	?	33:return `PREFIX chorus: <https://jeffbridwell.com/chorus#> SELECT ?testFile ?test
platform/api/src/handlers/athena-subdomain-endpoints.ts	instances	read	Endpoint	45:const query = `PREFIX chorus: <https://jeffbridwell.com/chorus#> PREFIX rdfs: <h
platform/api/src/handlers/athena-subdomain-facets.ts	both	read	Decision,SubDomain	68:return `PREFIX chorus: <https://jeffbridwell.com/chorus#> PREFIX rdfs: <http://w
platform/api/src/handlers/athena-subdomain-pages.ts	instances	read	Page	44:const query = `PREFIX chorus: <https://jeffbridwell.com/chorus#> PREFIX rdfs: <h
platform/api/src/handlers/athena-validate.ts	both	read	CatalogDoc,Product,SubDomain	108:SELECT ?node WHERE { GRAPH <urn:chorus:instances> {
platform/api/src/handlers/catalog-curation.ts	instances	both	CatalogDoc	28:const ATHENA_INSTANCES = 'urn:chorus:instances';
platform/api/src/handlers/chorus-crawl.ts	instances	read	?	419:const codeQuery = `PREFIX chorus: <https://jeffbridwell.com/chorus#> SELECT ?fil
platform/api/src/handlers/chorus-domain-code.ts	instances	read	?	60:const query = `PREFIX chorus: <https://jeffbridwell.com/chorus#> PREFIX rdfs: <h
platform/api/src/handlers/chorus-domain-dependencies.ts	both	read	?	49:GRAPH <urn:chorus:instances> {
platform/api/src/handlers/chorus-domain.ts	both	read	?	156:GRAPH <urn:chorus:instances> {
platform/api/src/handlers/class-atlas.ts	ontology	read	?	254:SELECT ?domain ?class ?prop ?min ?max ?dt ?rc ?parent ?inValue ?orClass ?invOf ?
platform/api/src/handlers/context-priorities.ts	instances	read	Chunk,ChunkMembership	107:const walk = `PREFIX chorus: <${NS}> SELECT ?chunkLabel ?roleSeq ?loomSeq ?rank 
platform/api/src/handlers/domain-facets.ts	both	read	Endpoint	83:const query = `PREFIX chorus: <https://jeffbridwell.com/chorus#> SELECT ?testFil
platform/api/src/handlers/domain-identity.ts	both	read	?	36:/** Fuseki graph — `urn:chorus:ontology` for Chorus subdomains, `urn:chorus:inst
platform/api/src/handlers/loom-decisions.ts	instances	read	Decision	4:* Reads the rich schema migrated from urn:chorus:decisions → urn:chorus:instance
platform/api/src/handlers/loom-principles.ts	both	read	?	66:// foldBindings + loom-principles.sparql) is RETIRED: it read urn:chorus:instanc
platform/api/src/handlers/subdomain-entities.ts	both	both	SubDomain,Page,Endpoint,Decision,CatalogDoc	48:const graphs = spec.homeGraph && spec.homeGraph !== 'urn:chorus:instances'
platform/services/athena-make/Cargo.toml	ontology	read	Domain	7:# `generate` reads chorus:Domain + DomainShape from urn:chorus:ontology and
platform/services/athena-make/gen1.json	ontology	read	?	3:"graph": "urn:chorus:ontology",
platform/services/athena-make/gen2.json	ontology	read	?	3:"graph": "urn:chorus:ontology",
platform/services/athena-make/generated/openapi-domain.json	ontology	read	?	3:"info": { "title": "OWL API — generated Domain API", "version": "0", "descriptio
